,return_temp,supply_temp,water_flow,power,room_temp
2018-05-25 08:30:00+00:00,49.15,45.205,76.5,0.13,69.7
2018-05-25 09:00:00+00:00,49.85,44.625,80.5,0.13,69.75
2018-05-25 09:30:00+00:00,46.85,41.01,81,0.13,69.75
2018-05-25 10:00:00+00:00,49.3,43.26,81.5,0.13,69.85
2018-05-25 10:30:00+00:00,49.5,41.23,87,0.13,69.85
2018-05-25 11:00:00+00:00,49.35,43.115,85.5,0.13,69.9
2018-05-25 11:30:00+00:00,48.45,43.62,71.5,0.13,69.85
2018-05-25 12:00:00+00:00,48.95,43.115,82.5,0.13,69.8
2018-05-25 12:30:00+00:00,49.95,43.475,77,0.13,69.75
2018-05-25 13:00:00+00:00,49.65,43.98,68,0.13,69.8
2018-05-25 13:30:00+00:00,51.15,45.28,82.5,0.13,69.85
2018-05-25 14:00:00+00:00,51,42.81,80.5,0.13,69.95
2018-05-25 14:30:00+00:00,50.35,43.33,69.5,0.13,70
2018-05-25 15:00:00+00:00,51.8,44.635,80.5,0.13,70
2018-05-25 15:30:00+00:00,52.8,45.855,81.5,0.13,69.95
2018-05-25 16:00:00+00:00,53.5,47.3,89,0.13,70
2018-05-25 16:30:00+00:00,48.55,43.115,86.5,0.13,69.8
2018-05-25 17:00:00+00:00,51.35,46.22,88.5,0.13,69.4
2018-05-25 17:30:00+00:00,50.2,43.91,82,0.13,69.5
2018-05-25 18:00:00+00:00,51.95,45.57,79.5,0.13,69.4
2018-05-25 18:30:00+00:00,50.3,41.81,75,0.13,69.4
2018-05-25 19:00:00+00:00,47.3,40.79,81,0.13,69.45
2018-05-25 19:30:00+00:00,48,42.885,78.5,0.13,69.65
2018-05-25 20:00:00+00:00,50.2,44.27,80.5,0.13,69.65
2018-05-25 20:30:00+00:00,48.95,42.82,57.5,0.13,69.9
2018-05-25 21:00:00+00:00,47.05,41.305,83.5,0.13,69.85
2018-05-25 21:30:00+00:00,49.1,43.405,69,0.13,69.85
2018-05-25 22:00:00+00:00,46.65,40.935,82,0.13,69.9
2018-05-25 22:30:00+00:00,46.6,41.585,82.5,0.13,69.95
2018-05-25 23:00:00+00:00,48.7,43.115,82,0.13,69.9
2018-05-25 23:30:00+00:00,49.05,43.835,82.5,0.13,69.95
2018-05-26 00:00:00+00:00,47.3,42.535,80,0.13,70
2018-05-26 00:30:00+00:00,48.25,42.46,79.5,0.13,69.9
2018-05-26 01:00:00+00:00,48.9,43.69,67,0.13,69.9
2018-05-26 01:30:00+00:00,46.65,41.66,75.5,0.13,69.95
2018-05-26 02:00:00+00:00,48.9,43.475,81,0.13,69.83333333
2018-05-26 02:30:00+00:00,47.25,42.595,84,0.13,69.9
2018-05-26 03:00:00+00:00,48.1,41.95,78,0.13,69.9
2018-05-26 03:30:00+00:00,48.45,43.985,77,0.13,69.85
2018-05-26 04:00:00+00:00,48.9,44.695,76,0.13,69.8
2018-05-26 04:30:00+00:00,47.15,41.155,80.5,0.13,69.85
2018-05-26 05:00:00+00:00,45.55,39.555,78.5,0.13,69.85
2018-05-26 05:30:00+00:00,47.95,43.62,80.5,0.13,69.8
2018-05-26 06:00:00+00:00,46.35,40.43,79,0.13,69.85
2018-05-26 06:30:00+00:00,49.95,45.42,76.5,0.13,69.85
2018-05-26 07:00:00+00:00,48.65,43.765,87,0.13,69.9
2018-05-26 07:30:00+00:00,49.3,42.82,81.5,0.13,69.9
2018-05-26 08:00:00+00:00,47.6,41.37,88,0.13,69.9
2018-05-26 08:30:00+00:00,46.4,40.21,81.5,0.13,69.9
2018-05-26 09:00:00+00:00,46.55,41.01,81,0.13,70
2018-05-26 09:30:00+00:00,46.55,40.715,79,0.13,70
2018-05-26 10:00:00+00:00,48,41.59,77,0.13,70
2018-05-26 10:30:00+00:00,49.9,43.475,74,0.13,70.05
2018-05-26 11:00:00+00:00,53.2,46.725,81.5,0.13,70.05
2018-05-26 11:30:00+00:00,48.85,41.37,76.5,0.13,70.05
2018-05-26 12:00:00+00:00,51.5,44.56,79.5,0.13,70.1
2018-05-26 12:30:00+00:00,51.45,46.005,78,0.13,70.1
2018-05-26 13:00:00+00:00,51.9,43.395,80.5,0.13,70.1
2018-05-26 13:30:00+00:00,51.5,43.4,79,0.13,70.2
2018-05-26 14:00:00+00:00,51.4,44.125,82.5,0.13,70.3
2018-05-26 14:30:00+00:00,52.45,44.045,85,0.13,70.3
2018-05-26 15:00:00+00:00,53.55,43.545,77.5,0.13,70.3
2018-05-26 15:30:00+00:00,52.25,44.125,79,0.13,70.3
2018-05-26 16:00:00+00:00,51.5,44.845,78.5,0.13,70.35
2018-05-26 16:30:00+00:00,53.75,46.655,91,0.13,70.4
2018-05-26 17:00:00+00:00,53.05,40.935,62,0.13,70.4
2018-05-26 17:30:00+00:00,51.7,43.175,79.5,0.13,70.45
2018-05-26 18:00:00+00:00,52.65,44.92,89,0.13,70.45
2018-05-26 18:30:00+00:00,49.15,40.57,76.5,0.13,70.5
2018-05-26 19:00:00+00:00,49.2,42.465,77,0.13,70.45
2018-05-26 19:30:00+00:00,49.65,42.1,72,0.13,70.35
2018-05-26 20:00:00+00:00,48.65,40.865,85,0.13,70.2
2018-05-26 20:30:00+00:00,49.15,41.59,84,0.13,70.1
2018-05-26 21:00:00+00:00,48.2,41.085,77,0.13,70.05
2018-05-26 21:30:00+00:00,48.65,44.77,89.5,0.13,70
2018-05-26 22:00:00+00:00,48.95,42.39,85.5,0.13,69.9
2018-05-26 22:30:00+00:00,49.05,42.75,77,0.13,69.9
2018-05-26 23:00:00+00:00,49.6,43.475,70,0.13,69.9
2018-05-26 23:30:00+00:00,50.35,44.2,83.5,0.13,69.9
2018-05-27 00:00:00+00:00,50.4,43.765,80.5,0.13,69.85
2018-05-27 00:30:00+00:00,49.6,42.895,79.5,0.13,69.8
2018-05-27 01:00:00+00:00,48.85,42.32,81,0.13,69.8
2018-05-27 01:30:00+00:00,48.35,41.155,71,0.13,69.8
2018-05-27 02:00:00+00:00,50.75,44.055,79.5,0.13,69.73333333
2018-05-27 02:30:00+00:00,46.7,42.965,92,0.13,69.7
2018-05-27 03:00:00+00:00,47.85,41.665,77,0.13,69.65
2018-05-27 03:30:00+00:00,48.7,43.32,81.5,0.13,69.7
2018-05-27 04:00:00+00:00,48.3,41.96,76.5,0.13,69.65
2018-05-27 04:30:00+00:00,49.5,42.82,70.5,0.13,69.6
2018-05-27 05:00:00+00:00,48.75,43.695,67,0.13,69.6
2018-05-27 05:30:00+00:00,48.3,41.305,69,0.13,69.6
2018-05-27 06:00:00+00:00,48.2,43.395,75.5,0.13,69.6
2018-05-27 06:30:00+00:00,47.85,41.875,84.5,0.13,69.55
2018-05-27 07:00:00+00:00,49.25,43.405,90,0.13,69.65
2018-05-27 07:30:00+00:00,49.9,43.69,87,0.13,69.6
2018-05-27 08:00:00+00:00,51.85,45.57,65,0.13,69.65
2018-05-27 08:30:00+00:00,52.8,47.085,93.5,0.13,69.65
2018-05-27 09:00:00+00:00,53.05,46.795,95.5,0.13,69.75
2018-05-27 09:30:00+00:00,52.65,43.175,77,0.13,69.75
2018-05-27 10:00:00+00:00,51.2,43.185,78,0.13,69.8
2018-05-27 10:30:00+00:00,53.4,41.08,75,0.13,69.8
2018-05-27 11:00:00+00:00,54.25,44.12,86.5,0.13,69.8
2018-05-27 11:30:00+00:00,51.75,43.62,92.5,0.13,69.9
2018-05-27 12:00:00+00:00,52.2,42.175,77.5,0.13,69.9
2018-05-27 12:30:00+00:00,54.15,44.56,90.5,0.13,69.8
2018-05-27 13:00:00+00:00,52.3,41.74,75.5,0.13,69.8
2018-05-27 13:30:00+00:00,53.65,44.26,74.5,0.13,69.8
2018-05-27 14:00:00+00:00,54.55,41.37,76,0.13,69.85
2018-05-27 14:30:00+00:00,53.45,42.9,78,0.13,69.85
2018-05-27 15:00:00+00:00,51.6,41.515,78.5,0.13,69.95
2018-05-27 15:30:00+00:00,52.8,41.155,77,0.13,70.15
2018-05-27 16:00:00+00:00,53.8,43.69,81.5,0.13,70.25
2018-05-27 16:30:00+00:00,54.65,43.835,82.5,0.13,70.35
2018-05-27 17:00:00+00:00,54.75,43.185,81,0.13,70.45
2018-05-27 17:30:00+00:00,53.3,42.31,78,0.13,70.55
2018-05-27 18:00:00+00:00,52.65,41.15,76,0.13,70.5
2018-05-27 18:30:00+00:00,53.15,43.04,76,0.13,70.45
2018-05-27 19:00:00+00:00,51.4,42.6,77,0.13,70.4
2018-05-27 19:30:00+00:00,52.5,42.815,74.5,0.13,70.3
2018-05-27 20:00:00+00:00,52.8,42.895,72,0.13,70.25
2018-05-27 20:30:00+00:00,52.75,44.99,89,0.13,70.1
2018-05-27 21:00:00+00:00,53.35,47.085,95,0.13,70.05
2018-05-27 21:30:00+00:00,52.85,46.365,86.5,0.13,70
2018-05-27 22:00:00+00:00,52.1,45.57,83.5,0.13,70
2018-05-27 22:30:00+00:00,50.5,43.98,78.5,0.13,69.95
2018-05-27 23:00:00+00:00,49.65,43.33,81.5,0.13,69.95
2018-05-27 23:30:00+00:00,49.95,42.465,90,0.13,69.85
2018-05-28 00:00:00+00:00,47.3,41.735,83.5,0.13,69.8
2018-05-28 00:30:00+00:00,50.9,44.125,80.5,0.13,69.8
2018-05-28 01:00:00+00:00,51.4,44.705,80.5,0.13,69.8
2018-05-28 01:30:00+00:00,51.5,45.28,81.5,0.13,69.8
2018-05-28 02:00:00+00:00,50.6,44.705,78.5,0.13,69.83333333
2018-05-28 02:30:00+00:00,50.3,43.84,81.5,0.13,69.8
2018-05-28 03:00:00+00:00,48.45,43.55,85.5,0.13,69.8
2018-05-28 03:30:00+00:00,48.55,42.32,76,0.13,69.85
2018-05-28 04:00:00+00:00,48.25,42.825,73.5,0.13,69.75
2018-05-28 04:30:00+00:00,48.8,42.605,90,0.13,69.8
2018-05-28 05:00:00+00:00,50.3,43.84,78,0.13,69.7
2018-05-28 05:30:00+00:00,51.25,44.125,74,0.13,69.7
2018-05-28 06:00:00+00:00,50.15,44.125,79.5,0.13,69.7
2018-05-28 06:30:00+00:00,50.25,42.68,86.5,0.13,69.7
2018-05-28 07:00:00+00:00,50.2,43.045,70,0.13,69.7
2018-05-28 07:30:00+00:00,51.35,45.425,73,0.13,69.73333333
2018-05-28 08:00:00+00:00,51.3,45.71,84,0.13,69.75
2018-05-28 08:30:00+00:00,51.2,43.185,81.5,0.13,69.7
2018-05-28 09:00:00+00:00,49.2,42.455,79,0.13,69.7
2018-05-28 09:30:00+00:00,50.35,45.715,83,0.13,69.75
2018-05-28 10:00:00+00:00,52.4,42.17,70.5,0.13,69.65
2018-05-28 10:30:00+00:00,51.9,44.335,82,0.13,69.75
2018-05-28 11:00:00+00:00,49.45,41.365,82.5,0.13,69.7
2018-05-28 11:30:00+00:00,53.1,45.135,92.5,0.13,69.65
2018-05-28 12:00:00+00:00,51.95,45.57,79,0.13,69.7
2018-05-28 12:30:00+00:00,54.25,44.99,86,0.13,69.6
2018-05-28 13:00:00+00:00,54,47.59,84,0.13,69.7
2018-05-28 13:30:00+00:00,53.7,46.94,98.5,0.13,69.7
2018-05-28 14:00:00+00:00,54.2,46.365,86,0.13,69.7
2018-05-28 14:30:00+00:00,54.5,46.365,81,0.13,69.85
2018-05-28 15:00:00+00:00,53.85,47.015,97,0.13,70
2018-05-28 15:30:00+00:00,54.2,45.715,67,0.13,70.1
2018-05-28 16:00:00+00:00,54.2,46,80,0.13,70.25
2018-05-28 16:30:00+00:00,54.1,46.22,83,0.13,70.35
2018-05-28 17:00:00+00:00,54.5,46.36,82,0.13,70.45
2018-05-28 17:30:00+00:00,54.6,46.36,78.5,0.13,70.3
2018-05-28 18:00:00+00:00,54.9,46.87,83,0.13,70.2
2018-05-28 18:30:00+00:00,53.8,43.9,78.5,0.13,70.2
2018-05-28 19:00:00+00:00,53.55,44.56,81.5,0.13,70.1
2018-05-28 19:30:00+00:00,52,45.35,94,0.13,70.05
2018-05-28 20:00:00+00:00,50.6,41.3,78,0.13,69.9
2018-05-28 20:30:00+00:00,54.05,44.995,93,0.13,69.85
2018-05-28 21:00:00+00:00,50.3,43.615,98.5,0.13,69.75
2018-05-28 21:30:00+00:00,53.8,46.795,86.5,0.13,69.65
2018-05-28 22:00:00+00:00,53.2,43.11,66,0.13,69.6
2018-05-28 22:30:00+00:00,50.85,42.1,82,0.13,69.6
2018-05-28 23:00:00+00:00,53.4,46.365,81.5,0.13,69.6
2018-05-28 23:30:00+00:00,52.9,46.075,83.5,0.13,69.7
2018-05-29 00:00:00+00:00,51.73333333,42.62,73.66666667,0.13,69.65
2018-05-29 00:30:00+00:00,51.65,44.56,86,0.13,69.7
2018-05-29 01:00:00+00:00,52.7,44.415,89,0.13,69.7
2018-05-29 01:30:00+00:00,51.25,46.505,79.5,0.13,69.6
2018-05-29 02:00:00+00:00,52.8,47.015,93.5,0.13,69.7
2018-05-29 02:30:00+00:00,52.25,46.505,93.5,0.13,69.65
2018-05-29 03:00:00+00:00,52.8,45.28,78.5,0.13,69.6
2018-05-29 03:30:00+00:00,51.75,44.78,78,0.13,69.7
2018-05-29 04:00:00+00:00,51.9,44.13,81,0.13,69.6
2018-05-29 04:30:00+00:00,49.95,43.84,84.5,0.13,69.65
2018-05-29 05:00:00+00:00,49.6,42.755,71.5,0.13,69.6
2018-05-29 05:30:00+00:00,51.05,43.835,95,0.13,69.65
2018-05-29 06:00:00+00:00,50.25,42.61,79.5,0.13,69.7
2018-05-29 06:30:00+00:00,52.6,45.64,85.5,0.13,69.6
2018-05-29 07:00:00+00:00,52.95,44.7,101.5,0.13,69.6
2018-05-29 07:30:00+00:00,55.25,43.84,71.5,0.13,69.6
2018-05-29 08:00:00+00:00,55.75,44.055,83,0.13,69.6
2018-05-29 08:30:00+00:00,54.6,42.53,94.5,0.13,69.65
2018-05-29 09:00:00+00:00,57.35,42.455,77.5,0.13,69.7
2018-05-29 09:30:00+00:00,56.3,44.055,83,0.13,69.85
2018-05-29 10:00:00+00:00,56.3,47.01,123,0.13,69.85
2018-05-29 10:30:00+00:00,55.4,46.22,114,0.13,69.9
2018-05-29 11:00:00+00:00,55.15,42.03,78,0.13,69.75
2018-05-29 11:30:00+00:00,57.25,44.49,85.5,0.13,69.7
2018-05-29 12:00:00+00:00,56.3,41.95,80,0.13,69.75
2018-05-29 12:30:00+00:00,56.4,44.415,108.5,0.13,69.8
2018-05-29 13:00:00+00:00,58.3,42.825,81.5,0.13,69.85
2018-05-29 13:30:00+00:00,58.75,43.33,82.5,0.13,69.75
2018-05-29 14:00:00+00:00,59.4,44.56,83.5,0.13,69.7
2018-05-29 14:30:00+00:00,58.25,43.62,86.5,0.13,69.4
2018-05-29 15:00:00+00:00,58.3,42.25,80,0.13,69.15
2018-05-29 15:30:00+00:00,56.7,40.86,78.5,0.13,69.2
2018-05-29 16:00:00+00:00,56.8,40.645,82.5,0.13,69.45
2018-05-29 16:30:00+00:00,56.85,39.77,79.5,0.13,69.45
2018-05-29 17:00:00+00:00,56.2,41.875,82,0.13,69.35
2018-05-29 17:30:00+00:00,57.55,42.53,81,0.13,69.2
2018-05-29 18:00:00+00:00,57.35,42.755,83,0.13,68.85
2018-05-29 18:30:00+00:00,53.95,43.61,86,0.13,69.1
2018-05-29 19:00:00+00:00,52.25,42.605,87,0.13,70
2018-05-29 19:30:00+00:00,52.2,44.63,83.5,0.13,70.2
2018-05-29 20:00:00+00:00,52.6,43.835,93,0.13,70.35
2018-05-29 20:30:00+00:00,48.85,40.28,107,0.13,70.5
2018-05-29 21:00:00+00:00,51.75,45.71,109.5,0.13,70.65
2018-05-29 21:30:00+00:00,52.5,46.73,109.5,0.13,70.6
2018-05-29 22:00:00+00:00,52.15,46.435,108.5,0.13,70.65
2018-05-29 22:30:00+00:00,51.95,46.29,109.5,0.13,70.55
2018-05-29 23:00:00+00:00,51.7,46.005,106,0.13,70.4
2018-05-29 23:30:00+00:00,51.45,45.64,105.5,0.13,70.35
2018-05-30 00:00:00+00:00,51.15,45.5,109.5,0.13,70.15
2018-05-30 00:30:00+00:00,50.9,45.355,110,0.13,70.1
2018-05-30 01:00:00+00:00,50.7,45.21,109.5,0.13,70.05
2018-05-30 01:30:00+00:00,50.45,44.99,110,0.13,70.05
2018-05-30 02:00:00+00:00,49.8,44.345,109,0.13,69.96666667
2018-05-30 02:30:00+00:00,49.3,43.69,106.5,0.13,69.85
2018-05-30 03:00:00+00:00,48.9,43.475,108.5,0.13,69.8
2018-05-30 03:30:00+00:00,48.7,42.97,103,0.13,69.8
2018-05-30 04:00:00+00:00,48.4,42.75,104.5,0.13,69.75
2018-05-30 04:30:00+00:00,48.2,42.32,98.5,0.13,69.75
2018-05-30 05:00:00+00:00,47.8,42.25,107.5,0.13,69.75
2018-05-30 05:30:00+00:00,47.6,42.1,109.5,0.13,69.65
2018-05-30 06:00:00+00:00,47.6,42.1,108,0.13,69.7
2018-05-30 06:30:00+00:00,47.8,42.32,110,0.13,69.65
2018-05-30 07:00:00+00:00,47.85,41.155,112.5,0.13,69.65
2018-05-30 07:30:00+00:00,49.95,44.27,105.5,0.13,69.6
2018-05-30 08:00:00+00:00,50.5,45.21,110.5,0.13,69.6
2018-05-30 08:30:00+00:00,51.55,46.29,111.5,0.13,69.65
2018-05-30 09:00:00+00:00,51.25,43.765,88.5,0.13,69.7
2018-05-30 09:30:00+00:00,52.7,44.705,97.5,0.13,69.8
2018-05-30 10:00:00+00:00,51.55,43.25,95,0.13,69.9
2018-05-30 10:30:00+00:00,50.75,43.69,117,0.13,69.9
2018-05-30 11:00:00+00:00,51.1,45.71,117,0.13,69.9
2018-05-30 11:30:00+00:00,49.25,,114.5,0.13,69.8
2018-05-30 12:00:00+00:00,51,,117,0.13,69.85
2018-05-30 12:30:00+00:00,52.3,,107,0.13,69.8
2018-05-30 13:00:00+00:00,52.6,,110.5,0.13,69.65
2018-05-30 13:30:00+00:00,51.9,,106,0.13,69.75
2018-05-30 14:00:00+00:00,51.15,,117,0.13,69.7
2018-05-30 14:30:00+00:00,51.35,,94.5,0.13,69.9
2018-05-30 15:00:00+00:00,51.55,,115.5,0.13,69.95
2018-05-30 15:30:00+00:00,52.8,,111.5,0.13,69.95
2018-05-30 16:00:00+00:00,51.45,,115,0.13,69.9
2018-05-30 16:30:00+00:00,52.1,,118,0.13,69.8
2018-05-30 17:00:00+00:00,52.05,,115,0.13,69.9
2018-05-30 17:30:00+00:00,51.5,,111,0.13,69.85
2018-05-30 18:00:00+00:00,51.8,,89.5,0.13,69.85
2018-05-30 18:30:00+00:00,51.15,,81.5,0.13,69.75
2018-05-30 19:00:00+00:00,51,,84.5,0.13,69.65
2018-05-30 19:30:00+00:00,50.65,,101.5,0.13,69.75
2018-05-30 20:00:00+00:00,49.8,,107.5,0.13,69.85
2018-05-30 20:30:00+00:00,49.45,,106,0.13,69.95
2018-05-30 21:00:00+00:00,49.1,,106,0.13,69.95
2018-05-30 21:30:00+00:00,48.75,,108.5,0.13,69.95
2018-05-30 22:00:00+00:00,48.6,,103,0.13,70
2018-05-30 22:30:00+00:00,48.35,,106,0.13,70.05
2018-05-30 23:00:00+00:00,48.15,,107,0.13,70.05
2018-05-30 23:30:00+00:00,47.8,,102.5,0.13,70.05
2018-05-31 00:00:00+00:00,47.3,,102.5,0.13,70
2018-05-31 00:30:00+00:00,47.2,,103.5,0.13,69.8
2018-05-31 01:00:00+00:00,47.3,,106,0.13,69.85
2018-05-31 01:30:00+00:00,47.3,,107,0.13,69.85
2018-05-31 02:00:00+00:00,47.2,,104,0.13,69.8
2018-05-31 02:30:00+00:00,47.2,42.03,103.5,0.13,69.73333333
2018-05-31 03:00:00+00:00,47.2,41.955,104,0.13,69.7
2018-05-31 03:30:00+00:00,47.05,41.74,104.5,0.13,69.8
2018-05-31 04:00:00+00:00,46.9,41.81,106,0.13,69.8
2018-05-31 04:30:00+00:00,46.95,41.595,103.5,0.13,69.8
2018-05-31 05:00:00+00:00,46.9,41.81,105.5,0.13,69.8
2018-05-31 05:30:00+00:00,46.8,41.67,104,0.13,69.85
2018-05-31 06:00:00+00:00,46.8,41.52,102.5,0.13,69.85
2018-05-31 06:30:00+00:00,47,41.96,107,0.13,69.8
2018-05-31 07:00:00+00:00,46.9,41.52,103,0.13,69.8
2018-05-31 07:30:00+00:00,46.3,40.645,103.5,0.13,69.8
2018-05-31 08:00:00+00:00,46.25,41.01,106.5,0.13,69.8
2018-05-31 08:30:00+00:00,47.75,42.245,108,0.13,69.9
2018-05-31 09:00:00+00:00,48.35,42.75,106.5,0.13,69.8
2018-05-31 09:30:00+00:00,49.05,43.98,111,0.13,69.85
2018-05-31 10:00:00+00:00,49.75,44.63,110,0.13,69.8
2018-05-31 10:30:00+00:00,50.65,45.57,113.5,0.13,69.8
2018-05-31 11:00:00+00:00,52.1,47.23,117,0.13,69.75
2018-05-31 11:30:00+00:00,50.15,42.46,103.5,0.13,69.7
2018-05-31 12:00:00+00:00,51.6,45.64,113,0.13,69.75
2018-05-31 12:30:00+00:00,50.4,43.83,106.5,0.13,69.85
2018-05-31 13:00:00+00:00,50.45,43.76,115,0.13,69.9
2018-05-31 13:30:00+00:00,51.5,43.69,116.5,0.13,69.7
2018-05-31 14:00:00+00:00,51.75,44.7,115.5,0.13,69.55
2018-05-31 14:30:00+00:00,51,43.91,118,0.13,69.6
2018-05-31 15:00:00+00:00,51.15,44.05,115,0.13,69.65
2018-05-31 15:30:00+00:00,51.05,44.05,115,0.13,69.9
2018-05-31 16:00:00+00:00,52.4,42.535,109.5,0.13,69.65
2018-05-31 16:30:00+00:00,52.8,45.64,116,0.13,69.65
2018-05-31 17:00:00+00:00,50.9,42.17,103.5,0.13,69.6
2018-05-31 17:30:00+00:00,51.65,44.775,114.5,0.13,69.65
2018-05-31 18:00:00+00:00,51.25,39.185,60.5,0.13,69.9
2018-05-31 18:30:00+00:00,53.4,43.26,88,0.13,70.75
2018-05-31 19:00:00+00:00,52.65,44.925,87,0.13,70.85
2018-05-31 19:30:00+00:00,51.55,42.9,105.5,0.13,70.5
2018-05-31 20:00:00+00:00,49.5,40.865,106.5,0.13,70.55
2018-05-31 20:30:00+00:00,49.85,41.375,88.5,0.13,70.05
2018-05-31 21:00:00+00:00,51.15,44.05,106,0.13,69.15
2018-05-31 21:30:00+00:00,50.45,44.705,106.5,0.13,69.05
2018-05-31 22:00:00+00:00,50.2,44.85,104,0.13,69.25
2018-05-31 22:30:00+00:00,49.15,43.765,104.5,0.13,69.3
2018-05-31 23:00:00+00:00,48,42.755,105,0.13,69.35
2018-05-31 23:30:00+00:00,47.4,41.955,102.5,0.13,69.4
2018-06-01 00:00:00+00:00,48.45,43.545,106,0.13,69.5
2018-06-01 00:30:00+00:00,46.75,45.715,106,0.13,69.5
2018-06-01 01:00:00+00:00,46,46.65,107,0.13,69.5
2018-06-01 01:30:00+00:00,45.6,47.515,106,0.13,69.55
2018-06-01 02:00:00+00:00,45.35,48.095,104.5,0.13,69.56666667
2018-06-01 02:30:00+00:00,45.15,48.525,104,0.13,69.6
2018-06-01 03:00:00+00:00,45.05,48.815,103.5,0.13,69.6
2018-06-01 03:30:00+00:00,44.9,49.03,102,0.13,69.5
2018-06-01 04:00:00+00:00,44.65,49.03,103.5,0.13,69.6
2018-06-01 04:30:00+00:00,44.55,49.1,102.5,0.13,69.5
2018-06-01 05:00:00+00:00,44.7,49.17,103,0.13,69.5
2018-06-01 05:30:00+00:00,44.7,49.17,101.5,0.13,69.5
2018-06-01 06:00:00+00:00,44.9,49.1,102,0.13,69.5
2018-06-01 06:30:00+00:00,45.25,49.17,103,0.13,69.5
2018-06-01 07:00:00+00:00,46.75,49.465,108,0.13,69.55
2018-06-01 07:30:00+00:00,47.2,49.97,110.5,0.13,69.45
2018-06-01 08:00:00+00:00,48.15,50.695,112.5,0.13,69.5
2018-06-01 08:30:00+00:00,49.15,51.555,115.5,0.13,69.4
2018-06-01 09:00:00+00:00,50.55,52.5,116,0.13,69.4
2018-06-01 09:30:00+00:00,51.6,53.44,117,0.13,69.4
2018-06-01 10:00:00+00:00,52.7,54.39,120,0.13,69.35
2018-06-01 10:30:00+00:00,49.7,55.405,105,0.13,69.25
2018-06-01 11:00:00+00:00,52.3,56.36,115,0.13,69.35
2018-06-01 11:30:00+00:00,51.75,57.305,92,0.13,69.35
2018-06-01 12:00:00+00:00,53.4,58.27,77.5,0.065,69.4
2018-06-01 12:30:00+00:00,52.2,59.15,115,,69.6
2018-06-01 13:00:00+00:00,52.5,60.035,122,,69.65
2018-06-01 13:30:00+00:00,51.95,61.075,110.5,,69.45
2018-06-01 14:00:00+00:00,52.45,61.825,87.5,,69.35
2018-06-01 14:30:00+00:00,52.55,62.5,113.5,,69.2
2018-06-01 15:00:00+00:00,52.2,63.25,118,,69.15
2018-06-01 15:30:00+00:00,53.3,63.775,100.5,,69.2
2018-06-01 16:00:00+00:00,52.95,64.08,124,,69.25
2018-06-01 16:30:00+00:00,53.05,64.31,125.5,,69.4
2018-06-01 17:00:00+00:00,53,64.31,123,,69.45
2018-06-01 17:30:00+00:00,53.2,64.31,123,,69.6
2018-06-01 18:00:00+00:00,53.2,64.15,121.5,,69.55
2018-06-01 18:30:00+00:00,50.75,63.93,113.5,,69.45
2018-06-01 19:00:00+00:00,51.7,63.7,106.5,,69.5
2018-06-01 19:30:00+00:00,50.2,63.475,96,,69.2
2018-06-01 20:00:00+00:00,52.05,63.25,79,,69.1
2018-06-01 20:30:00+00:00,50.8,62.95,109,,69.25
2018-06-01 21:00:00+00:00,50.8,62.65,108.5,,69.4
2018-06-01 21:30:00+00:00,50.45,62.2,110.5,,69.5
2018-06-01 22:00:00+00:00,48.75,61.75,99.5,,69.45
2018-06-01 22:30:00+00:00,50.85,61.15,107.5,,69.4
2018-06-01 23:00:00+00:00,51.5,60.63,109.5,,69.4
2018-06-01 23:30:00+00:00,51.4,60.4,109.5,,69.35
2018-06-02 00:00:00+00:00,50.9,60.11,110,,69.45
2018-06-02 00:30:00+00:00,50.35,59.81,109,,69.5
2018-06-02 01:00:00+00:00,49.95,59.445,109,,69.45
2018-06-02 01:30:00+00:00,49.7,59.075,108.5,,69.45
2018-06-02 02:00:00+00:00,49.65,58.705,107.5,,69.45
2018-06-02 02:30:00+00:00,49.4,58.265,107.5,,69.45
2018-06-02 03:00:00+00:00,49.1,57.9,104.5,,69.55
2018-06-02 03:30:00+00:00,48.9,57.455,104,,69.55
2018-06-02 04:00:00+00:00,48.95,57.015,105,,69.5
2018-06-02 04:30:00+00:00,48.75,56.65,103.5,,69.6
2018-06-02 05:00:00+00:00,48.7,56.355,103.5,,69.6
2018-06-02 05:30:00+00:00,48.7,55.99,101,,69.55
2018-06-02 06:00:00+00:00,48.7,55.695,103.5,0.13,69.55
2018-06-02 06:30:00+00:00,48.9,55.55,104,0.13,69.5
2018-06-02 07:00:00+00:00,49.4,55.475,105,0.13,69.5
2018-06-02 07:30:00+00:00,50.2,55.625,109.5,0.13,69.4
2018-06-02 08:00:00+00:00,50.95,56.21,111,0.13,69.4
2018-06-02 08:30:00+00:00,51.6,56.795,110,0.13,69.4
2018-06-02 09:00:00+00:00,52.25,57.53,111.5,0.13,69.4
2018-06-02 09:30:00+00:00,49.15,58.41,90,0.13,69.4
2018-06-02 10:00:00+00:00,52.75,59.295,85,0.13,69.35
2018-06-02 10:30:00+00:00,55.5,60.035,78.5,0.13,69.4
2018-06-02 11:00:00+00:00,55.25,60.705,76.5,0.13,69.5
2018-06-02 11:30:00+00:00,53.45,61.45,80,0.13,69.6
2018-06-02 12:00:00+00:00,54.35,62.05,79,0.13,69.6
2018-06-02 12:30:00+00:00,53.8,62.65,124,0.13,69.85
2018-06-02 13:00:00+00:00,54.85,63.475,103.5,0.13,69.75
