,return_temp,supply_temp,water_flow,power,room_temp
2018-06-10 04:30:00+00:00,53.95,42.6,42,3.2,69.98
2018-06-10 05:00:00+00:00,53.95,42.6,42.5,3.1,69.98
2018-06-10 05:30:00+00:00,54.05,42.6,39.5,3.1,69.98
2018-06-10 06:00:00+00:00,54,42.45,41,3.25,69.98
2018-06-10 06:30:00+00:00,53.85,42.4,45,3.1,69.98
2018-06-10 07:00:00+00:00,53.9,42.4,38.5,3.1,69.98
2018-06-10 07:30:00+00:00,53.7,42.5,40.5,3.1,69.89
2018-06-10 08:00:00+00:00,55.3,42.35,66.5,3,69.89
2018-06-10 08:30:00+00:00,58.6,42.1,90,3,69.98
2018-06-10 09:00:00+00:00,59,41.5,107,3.25,69.8
2018-06-10 09:30:00+00:00,59.9,41.5,136.5,3.2,69.8
2018-06-10 10:00:00+00:00,60.85,41.3,188,3.1,69.8
2018-06-10 10:30:00+00:00,61.5,41.1,220.5,3.65,69.62
2018-06-10 11:00:00+00:00,62.5,41.3,246,4.2,69.62
2018-06-10 11:30:00+00:00,63.1,41.8,268.5,4.4,69.62
2018-06-10 12:00:00+00:00,63.5,41.15,278.5,4.6,69.62
2018-06-10 12:30:00+00:00,64,40.8,300,4.1,69.62
2018-06-10 13:00:00+00:00,64.65,40.75,305,4.1,69.44
2018-06-10 13:30:00+00:00,64.9,40.75,327,4.5,69.44
2018-06-10 14:00:00+00:00,65.15,40.8,345.5,4.9,69.53
2018-06-10 14:30:00+00:00,65.1,41.4,359.5,4.9,69.53
2018-06-10 15:00:00+00:00,65.35,42.15,357.5,4.9,69.44
2018-06-10 15:30:00+00:00,65.4,41.9,353.5,4.9,69.71
2018-06-10 16:00:00+00:00,65.45,41.45,355,4.9,69.71
2018-06-10 16:30:00+00:00,65.55,41.9,356.5,4.9,69.89
2018-06-10 17:00:00+00:00,65.35,41.85,365.5,4.9,70.07
2018-06-10 17:30:00+00:00,65.1,41.8,356.5,5.1,70.25
2018-06-10 18:00:00+00:00,65.35,41.9,349,5.3,70.52
2018-06-10 18:30:00+00:00,65,42.35,334.5,5.3,70.34
2018-06-10 19:00:00+00:00,65,42.7,313,4.8,70.34
2018-06-10 19:30:00+00:00,64.65,42.45,292.5,4.8,70.25
2018-06-10 20:00:00+00:00,63.95,42.7,246.5,4.5,70.34
2018-06-10 20:30:00+00:00,62.95,42.3,206.5,4.1,70.52
2018-06-10 21:00:00+00:00,61.5,42.3,163,3.7,70.52
2018-06-10 21:30:00+00:00,59.9,42.7,113,2.7,70.52
2018-06-10 22:00:00+00:00,58.95,43.35,86.5,2.2,70.43
2018-06-10 22:30:00+00:00,58.1,43.8,66,2.2,70.43
2018-06-10 23:00:00+00:00,57.8,43.95,74.5,4.5,70.52
2018-06-10 23:30:00+00:00,57,43.95,58.5,4.3,70.43
2018-06-11 00:00:00+00:00,55.85,43.7,56,3.9,70.52
2018-06-11 00:30:00+00:00,56.35,43.3,55.5,3.5,70.43
2018-06-11 01:00:00+00:00,55.6,43.25,46,3.6,70.43
2018-06-11 01:30:00+00:00,54.5,43.15,45.5,3.7,70.43
2018-06-11 02:00:00+00:00,54.55,43.1,43,3.7,70.52
2018-06-11 02:30:00+00:00,54.3,43.1,45.5,3.7,70.34
2018-06-11 03:00:00+00:00,54.3,43,45.5,3.7,70.34
2018-06-11 03:30:00+00:00,54.2,42.9,45,3.7,70.34
2018-06-11 04:00:00+00:00,54.1,42.9,43.5,3.7,70.25
2018-06-11 04:30:00+00:00,54.2,42.7,44,3.5,70.16
2018-06-11 05:00:00+00:00,54.15,42.5,42,3.25,70.16
2018-06-11 05:30:00+00:00,54.15,42.45,42,3,70.07
2018-06-11 06:00:00+00:00,55.95,42.35,43.5,3.2,70.16
2018-06-11 06:30:00+00:00,54.6,42.25,47.5,3.5,70.07
2018-06-11 07:00:00+00:00,55.35,42.05,55.5,3.25,70.07
2018-06-11 07:30:00+00:00,58.05,41.85,83.5,3,70.07
2018-06-11 08:00:00+00:00,59.95,41.4,151,3.2,70.07
2018-06-11 08:30:00+00:00,61.45,41,199.5,3.5,69.89
2018-06-11 09:00:00+00:00,62.55,40.45,236,3.7,69.8
2018-06-11 09:30:00+00:00,62.9,40.45,267.5,3.9,69.8
2018-06-11 10:00:00+00:00,63.55,41.3,291.5,4.1,69.89
2018-06-11 10:30:00+00:00,63.9,41.85,309,4.3,69.89
2018-06-11 11:00:00+00:00,64.55,41.3,335,4.3,69.98
2018-06-11 11:30:00+00:00,64.8,40.95,366,4.7,69.98
2018-06-11 12:00:00+00:00,65.35,40.75,386,4.7,69.8
2018-06-11 12:30:00+00:00,65.45,40.85,420.5,5.2,69.89
2018-06-11 13:00:00+00:00,65.45,41,446,5.5,69.89
2018-06-11 13:30:00+00:00,65.35,41,473.5,5.85,69.8
2018-06-11 14:00:00+00:00,65.4,41.15,486,6.2,69.8
2018-06-11 14:30:00+00:00,65.35,41.25,494.5,6.2,69.98
2018-06-11 15:00:00+00:00,65.4,41.3,511,6.2,69.8
2018-06-11 15:30:00+00:00,65.45,41.25,523,6.2,69.98
2018-06-11 16:00:00+00:00,65.75,41.3,518,6.2,69.98
2018-06-11 16:30:00+00:00,65.8,41.3,522,6.2,69.98
2018-06-11 17:00:00+00:00,65.85,41.3,524.5,6.2,70.16
2018-06-11 17:30:00+00:00,65.65,41.3,529,6.9,70.34
2018-06-11 18:00:00+00:00,66.15,41.15,493.5,6.65,70.16
2018-06-11 18:30:00+00:00,66.25,41,456,6.1,70.25
2018-06-11 19:00:00+00:00,66.15,41,446,6.1,70.07
2018-06-11 19:30:00+00:00,65.9,41,433.5,6.1,70.07
2018-06-11 20:00:00+00:00,65.55,40.95,396.5,5.65,70.07
2018-06-11 20:30:00+00:00,65.8,40.8,355.5,5.05,70.16
2018-06-11 21:00:00+00:00,64.9,40.8,320,4.9,70.25
2018-06-11 21:30:00+00:00,64.6,41.05,288,4.9,70.34
2018-06-11 22:00:00+00:00,64.35,41.55,263,4.9,70.43
2018-06-11 22:30:00+00:00,63.25,41.75,218.5,4.45,70.34
2018-06-11 23:00:00+00:00,63,42.15,207,4.2,70.43
2018-06-11 23:30:00+00:00,62.55,42.6,207,4.6,70.43
2018-06-12 00:00:00+00:00,62.3,42.7,193,4.4,70.25
2018-06-12 00:30:00+00:00,62.45,43,199,4.2,70.25
2018-06-12 01:00:00+00:00,61.7,43.1,173.5,4.05,70.25
2018-06-12 01:30:00+00:00,61.45,43.2,156,3.5,70.34
2018-06-12 02:00:00+00:00,60.75,42.95,138.5,3.35,70.1
2018-06-12 02:30:00+00:00,59.7,42.95,108,2.9,70.07
2018-06-12 03:00:00+00:00,60.45,42.85,107.5,2.6,70.16
2018-06-12 03:30:00+00:00,56.45,43,54,2.7,69.89
2018-06-12 04:00:00+00:00,54.7,43.3,52.5,3.7,69.98
2018-06-12 04:30:00+00:00,55.55,42.85,54,3.8,70.16
2018-06-12 05:00:00+00:00,55.95,42.25,68.5,3.8,70.07
2018-06-12 05:30:00+00:00,56.85,42.5,59,3.25,70.07
2018-06-12 06:00:00+00:00,57.3,42.9,80.5,3.3,70.07
2018-06-12 06:30:00+00:00,58.8,41.95,123.5,3.65,69.98
2018-06-12 07:00:00+00:00,60.9,42.15,186,4.55,70.16
2018-06-12 07:30:00+00:00,62.75,41.8,258,4.7,69.8
2018-06-12 08:00:00+00:00,64.35,41.3,319.5,4.7,69.71
2018-06-12 08:30:00+00:00,64.8,41.25,356.5,4.7,69.8
2018-06-12 09:00:00+00:00,65.15,40.85,390.5,5.3,69.8
2018-06-12 09:30:00+00:00,65.45,40.6,408.5,5.5,69.98
2018-06-12 10:00:00+00:00,65.75,40.5,443,5.65,69.98
2018-06-12 10:30:00+00:00,65.65,41.5,480,6.7,69.98
2018-06-12 11:00:00+00:00,65.1,43.75,614,11.1,69.98
2018-06-12 11:30:00+00:00,65.35,40.8,534,12.45,69.98
2018-06-12 12:00:00+00:00,66.05,40.5,534,10.2,69.98
2018-06-12 12:30:00+00:00,66.1,40.45,546,10.5,70.07
2018-06-12 13:00:00+00:00,66.25,40.55,574.5,10.5,69.98
2018-06-12 13:30:00+00:00,66.5,40.55,591,10.65,70.07
2018-06-12 14:00:00+00:00,66.65,40.7,595,11.1,70.07
2018-06-12 14:30:00+00:00,66.75,40.9,612,11.1,70.07
2018-06-12 15:00:00+00:00,66.75,40.8,625.5,11.1,69.98
2018-06-12 15:30:00+00:00,66.65,40.75,629,11.1,70.07
2018-06-12 16:00:00+00:00,66.35,40.9,647,11.1,70.07
2018-06-12 16:30:00+00:00,66.15,41.1,675,11.8,70.16
2018-06-12 17:00:00+00:00,65.5,41,692,12,69.98
2018-06-12 17:30:00+00:00,65.4,41.2,694.5,12,70.07
2018-06-12 18:00:00+00:00,64.65,41.3,665.5,12,70.07
2018-06-12 18:30:00+00:00,64.4,41.25,594,12,70.07
2018-06-12 19:00:00+00:00,64.15,41.1,560,11.3,70.16
2018-06-12 19:30:00+00:00,63.65,40.85,530.5,10.85,70.25
2018-06-12 20:00:00+00:00,63.85,40.85,484,10.95,70.25
2018-06-12 20:30:00+00:00,64.2,41.2,391.5,9.25,70.34
2018-06-12 21:00:00+00:00,64.9,42,327.5,8.8,70.34
2018-06-12 21:30:00+00:00,64.85,42.6,284.5,6.6,70.43
2018-06-12 22:00:00+00:00,64,42.6,250.5,4.65,70.43
2018-06-12 22:30:00+00:00,63.85,42.5,242,4.45,70.43
2018-06-12 23:00:00+00:00,62.85,42.25,218.5,4.45,70.43
2018-06-12 23:30:00+00:00,62.2,42,183.5,2,70.43
2018-06-13 00:00:00+00:00,61.35,41.5,166,3.4,70.52
2018-06-13 00:30:00+00:00,60.8,41.7,153,3.4,70.34
2018-06-13 01:00:00+00:00,59.55,41.6,111,3.4,70.34
2018-06-13 01:30:00+00:00,58.3,42.2,76,1.9,70.34
2018-06-13 02:00:00+00:00,57.25,42.15,61,2.95,70.28
2018-06-13 02:30:00+00:00,56.95,42.4,60.5,4.15,70.34
2018-06-13 03:00:00+00:00,56.55,42.4,62.5,4,70.34
2018-06-13 03:30:00+00:00,56.25,42.5,50,3.9,70.34
2018-06-13 04:00:00+00:00,55.65,42.55,50.5,3.8,70.25
2018-06-13 04:30:00+00:00,56,42.7,54.5,3.8,70.25
2018-06-13 05:00:00+00:00,56.05,42.4,55,3.85,70.25
2018-06-13 05:30:00+00:00,56,42.9,49,3.9,70.25
2018-06-13 06:00:00+00:00,55.6,43,52,4.05,70.16
2018-06-13 06:30:00+00:00,55.85,42.55,63,4.2,70.16
2018-06-13 07:00:00+00:00,57.35,42.9,88,4,70.16
2018-06-13 07:30:00+00:00,59.8,42.45,142,4.45,70.16
2018-06-13 08:00:00+00:00,61.5,42.5,213,4.75,69.98
2018-06-13 08:30:00+00:00,62.3,41.45,237,4.7,69.89
2018-06-13 09:00:00+00:00,63.35,41.25,286.5,5.05,69.98
2018-06-13 09:30:00+00:00,63.95,41.45,321,5.8,69.89
2018-06-13 10:00:00+00:00,64.45,40.95,366.5,6.3,69.89
2018-06-13 10:30:00+00:00,64.35,40.85,418,6.6,69.8
2018-06-13 11:00:00+00:00,64.9,40.75,463,7.4,69.8
2018-06-13 11:30:00+00:00,64.85,41,507,8.2,69.89
2018-06-13 12:00:00+00:00,64.15,40.95,569.5,11.15,69.89
2018-06-13 12:30:00+00:00,64.55,40.8,587.5,12.1,69.98
2018-06-13 13:00:00+00:00,64.6,41,629,12.7,70.07
2018-06-13 13:30:00+00:00,64.1,42.65,690,13,70.16
2018-06-13 14:00:00+00:00,63.65,42.35,754,15.25,70.07
2018-06-13 14:30:00+00:00,63.6,42.3,747,16.1,69.98
2018-06-13 15:00:00+00:00,64.65,42.3,699,16,69.98
2018-06-13 15:30:00+00:00,65,42.4,722.5,15.7,70.07
2018-06-13 16:00:00+00:00,64.7,42.25,727.5,15.3,70.16
2018-06-13 16:30:00+00:00,65.3,42.4,703,13.85,70.07
2018-06-13 17:00:00+00:00,65.2,42.4,720,13.5,70.16
2018-06-13 17:30:00+00:00,64.7,42.4,729.5,13.5,70.16
2018-06-13 18:00:00+00:00,64.1,42.55,709.5,13.7,69.98
2018-06-13 18:30:00+00:00,63.75,42.6,655.5,14.75,70.16
2018-06-13 19:00:00+00:00,63.15,42.85,615.5,15.5,70.16
2018-06-13 19:30:00+00:00,62.55,42.95,592.5,14.95,70.16
2018-06-13 20:00:00+00:00,63.05,42.7,474,12.65,70.34
2018-06-13 20:30:00+00:00,64.15,42.35,361,9.55,70.43
2018-06-13 21:00:00+00:00,64.2,41.85,288,7.7,70.52
2018-06-13 21:30:00+00:00,64,42.5,257.5,6.75,70.52
2018-06-13 22:00:00+00:00,63.6,42.05,236.5,4.15,70.52
2018-06-13 22:30:00+00:00,62.6,41.7,197.5,3.85,70.52
2018-06-13 23:00:00+00:00,61.85,42.05,171,4.6,70.52
2018-06-13 23:30:00+00:00,61.2,41.4,160,4.2,70.52
2018-06-14 00:00:00+00:00,60.5,41.55,141.5,3.6,70.43
2018-06-14 00:30:00+00:00,60,41.8,117,3.25,70.34
2018-06-14 01:00:00+00:00,58.75,41.75,87,2.5,70.34
2018-06-14 01:30:00+00:00,58.15,41.95,71.5,2.35,70.25
2018-06-14 02:00:00+00:00,57.05,41.8,58.5,1.95,70.16
2018-06-14 02:30:00+00:00,56.6,41.85,56,2.3,70.43
2018-06-14 03:00:00+00:00,55.6,41.95,49,2.3,70.25
2018-06-14 03:30:00+00:00,55.4,42.35,48,3.75,70.34
2018-06-14 04:00:00+00:00,54.45,42.5,44,3.95,70.34
2018-06-14 04:30:00+00:00,54.3,42.55,43,3.7,70.34
2018-06-14 05:00:00+00:00,54.3,42.6,43,3.7,70.34
2018-06-14 05:30:00+00:00,54.5,42.7,43,3.7,70.25
2018-06-14 06:00:00+00:00,55.3,42.9,49.5,3.8,70.25
2018-06-14 06:30:00+00:00,55.2,42.8,54.5,3.9,70.16
2018-06-14 07:00:00+00:00,55.75,42.7,62.5,3.9,70.25
2018-06-14 07:30:00+00:00,57.75,42.25,89,3.9,70.16
2018-06-14 08:00:00+00:00,59.6,42,139.5,3.9,70.16
2018-06-14 08:30:00+00:00,61.1,41.5,175,4.05,70.07
2018-06-14 09:00:00+00:00,61.65,40.8,221.5,4.2,69.89
2018-06-14 09:30:00+00:00,62.9,41.05,248.5,4.5,69.89
2018-06-14 10:00:00+00:00,63.7,41.75,294.5,4.85,69.89
2018-06-14 10:30:00+00:00,64,41.45,322,5.2,69.98
2018-06-14 11:00:00+00:00,64.45,41.6,376.5,5.45,69.98
2018-06-14 11:30:00+00:00,64.15,41.25,407.5,6.2,69.98
2018-06-14 12:00:00+00:00,64.3,41.65,442,6.2,69.98
2018-06-14 12:30:00+00:00,64.15,41.85,474,6.6,69.89
2018-06-14 13:00:00+00:00,64.25,42.2,515.5,7.25,69.89
2018-06-14 13:30:00+00:00,63.85,42.3,558.5,8.6,69.98
2018-06-14 14:00:00+00:00,63.8,42.4,587,9.05,69.98
2018-06-14 14:30:00+00:00,63.95,42.45,597,9.35,69.98
2018-06-14 15:00:00+00:00,64.1,42.75,607,9.05,70.16
2018-06-14 15:30:00+00:00,63.85,45.3,689,12.05,70.07
2018-06-14 16:00:00+00:00,63.75,41.9,580.5,14.15,69.98
2018-06-14 16:30:00+00:00,65.3,41.6,507,11.1,70.07
2018-06-14 17:00:00+00:00,65.05,41.3,474.5,10.1,70.07
2018-06-14 17:30:00+00:00,65.2,41.15,462,10,69.98
2018-06-14 18:00:00+00:00,65.25,41,407.5,9,70.07
2018-06-14 18:30:00+00:00,65.4,40.9,366,8.5,70.25
2018-06-14 19:00:00+00:00,65.1,40.8,335,8.25,70.25
2018-06-14 19:30:00+00:00,65,40.9,321.5,8.1,70.34
2018-06-14 20:00:00+00:00,64.1,40.85,259,7.6,70.52
2018-06-14 20:30:00+00:00,63,40.8,215.5,6.3,70.7
2018-06-14 21:00:00+00:00,62.2,40.75,183,5.9,70.7
2018-06-14 21:30:00+00:00,61.35,40.9,156,5.9,70.7
2018-06-14 22:00:00+00:00,60.65,41,148,5.55,70.79
2018-06-14 22:30:00+00:00,59.85,41.1,121.5,3.3,70.61
2018-06-14 23:00:00+00:00,59.65,41.3,105.5,3,70.61
2018-06-14 23:30:00+00:00,59.1,41.35,91,2.4,70.61
2018-06-15 00:00:00+00:00,58.36666667,41.36666667,82,2.066666667,70.52
2018-06-15 00:30:00+00:00,58.4,41.35,72,1.4,70.34
2018-06-15 01:00:00+00:00,57.7,41.55,70.5,4.35,70.43
2018-06-15 01:30:00+00:00,57.4,41.55,76,3.8,70.34
2018-06-15 02:00:00+00:00,57.8,41.5,72,3.8,70.34
2018-06-15 02:30:00+00:00,57.15,41.55,62,3.55,70.25
2018-06-15 03:00:00+00:00,55.9,41.8,51,3.4,70.34
2018-06-15 03:30:00+00:00,55.4,41.95,43.5,3.4,70.25
2018-06-15 04:00:00+00:00,54.3,42.5,40.5,3.3,70.16
2018-06-15 04:30:00+00:00,54.4,42.8,42,3.5,70.25
2018-06-15 05:00:00+00:00,54.35,42.75,39,3.5,70.16
2018-06-15 05:30:00+00:00,54.45,42.8,42.5,3.5,70.25
2018-06-15 06:00:00+00:00,55.4,42.75,42,3.5,70.25
2018-06-15 06:30:00+00:00,55.1,42.75,50.5,3.5,70.16
2018-06-15 07:00:00+00:00,55.9,42.9,55.5,3.5,70.07
2018-06-15 07:30:00+00:00,57.4,42.2,78,3.6,70.07
2018-06-15 08:00:00+00:00,59.35,41.75,118.5,3.85,70.16
2018-06-15 08:30:00+00:00,60.8,41.9,160,4,69.98
2018-06-15 09:00:00+00:00,60.95,41.1,182,4.2,70.07
2018-06-15 09:30:00+00:00,61.7,40.8,211,4.4,69.8
2018-06-15 10:00:00+00:00,62.65,40.65,243,4.8,69.89
2018-06-15 10:30:00+00:00,63.3,40.9,283,4.8,69.8
2018-06-15 11:00:00+00:00,63.85,41.3,305,5.2,69.8
2018-06-15 11:30:00+00:00,64.1,41.25,320.5,5.2,69.89
2018-06-15 12:00:00+00:00,64.4,41.55,335.5,5.2,69.89
2018-06-15 12:30:00+00:00,64.2,41.65,342.5,5.8,69.98
2018-06-15 13:00:00+00:00,64.3,41.9,356,6.1,69.98
2018-06-15 13:30:00+00:00,64.85,41.9,369,6.1,69.98
2018-06-15 14:00:00+00:00,64.7,42.05,386.5,6.1,69.98
2018-06-15 14:30:00+00:00,64.75,42.1,384.5,6.1,69.98
2018-06-15 15:00:00+00:00,64.9,42.3,389,6.1,70.07
2018-06-15 15:30:00+00:00,64.35,42.4,383.5,6.1,70.16
2018-06-15 16:00:00+00:00,64.4,42.4,384,6.1,70.16
2018-06-15 16:30:00+00:00,64.35,42.45,375.5,6.1,69.98
2018-06-15 17:00:00+00:00,64.65,42.55,368,5.55,70.07
2018-06-15 17:30:00+00:00,64.35,42.55,362,5.3,70.16
2018-06-15 18:00:00+00:00,64.2,42.7,304.5,5.1,70.16
2018-06-15 18:30:00+00:00,63.75,42.8,249,4.9,70.25
2018-06-15 19:00:00+00:00,63.1,42.6,224,4.9,70.52
2018-06-15 19:30:00+00:00,62.05,42.8,182.5,4.6,
2018-06-15 20:00:00+00:00,60.75,42.6,139,3.6,
2018-06-15 20:30:00+00:00,59.65,42.55,100,3.1,
2018-06-15 21:00:00+00:00,58.25,42.4,66,2.95,
2018-06-15 21:30:00+00:00,56.6,42.35,54,2.1,
2018-06-15 22:00:00+00:00,55.15,42.5,47,4,
2018-06-15 22:30:00+00:00,54.3,42.6,45.5,4,
2018-06-15 23:00:00+00:00,54.1,42.85,46,4.05,
2018-06-15 23:30:00+00:00,54.15,42.95,41,4,
2018-06-16 00:00:00+00:00,54.2,42.85,44,4.1,
2018-06-16 00:30:00+00:00,54.25,42.8,42,3.85,
2018-06-16 01:00:00+00:00,54.5,43,39,3.6,
2018-06-16 01:30:00+00:00,54.75,43.65,41.5,3.5,
2018-06-16 02:00:00+00:00,55.25,43.95,42,3.6,
2018-06-16 02:30:00+00:00,55,43.2,40.5,4,
2018-06-16 03:00:00+00:00,54.65,43.3,41.5,4,
2018-06-16 03:30:00+00:00,54.7,43.3,42.5,4,
2018-06-16 04:00:00+00:00,54.7,43.35,42.5,4,
2018-06-16 04:30:00+00:00,54.7,43.3,45.5,4,70.16
2018-06-16 05:00:00+00:00,54.65,43.65,44,4,70.34
2018-06-16 05:30:00+00:00,54.85,43.5,44.5,4,70.25
2018-06-16 06:00:00+00:00,54.75,43.3,40,4,70.16
2018-06-16 06:30:00+00:00,54.65,43.45,43,4,70.16
2018-06-16 07:00:00+00:00,54.7,43.3,43.5,4,70.16
2018-06-16 07:30:00+00:00,54.65,43.55,44.5,4,70.16
2018-06-16 08:00:00+00:00,54.65,44.65,42.5,3.95,70.07
2018-06-16 08:30:00+00:00,56.8,44,62,3.7,69.98
2018-06-16 09:00:00+00:00,59.05,42.4,99.5,4.1,70.07
2018-06-16 09:30:00+00:00,60.8,42.3,138.5,4.5,69.89
2018-06-16 10:00:00+00:00,61.55,42.65,216,4.6,69.71
2018-06-16 10:30:00+00:00,62.6,42.3,276.5,4.9,69.8
2018-06-16 11:00:00+00:00,63.3,42,292,5.15,69.8
2018-06-16 11:30:00+00:00,63.7,41.65,301.5,5.65,69.8
2018-06-16 12:00:00+00:00,64.3,41.4,327,5.65,69.98
2018-06-16 12:30:00+00:00,64.5,41.9,348,5.4,69.8
2018-06-16 13:00:00+00:00,64.75,41.35,358,5.4,69.8
2018-06-16 13:30:00+00:00,65.15,41.7,388.5,5.7,69.8
2018-06-16 14:00:00+00:00,65.1,42.2,414,6,69.8
2018-06-16 14:30:00+00:00,64.55,42.95,461.5,6.85,69.8
2018-06-16 15:00:00+00:00,64.45,42.1,411,6.8,69.89
2018-06-16 15:30:00+00:00,64.3,41.9,357,6.3,69.98
2018-06-16 16:00:00+00:00,64.15,43.1,341,5.6,70.07
2018-06-16 16:30:00+00:00,63.95,42.15,297,5.35,70.16
2018-06-16 17:00:00+00:00,63.6,41.75,244.5,5.1,70.34
2018-06-16 17:30:00+00:00,62.5,41.95,208.5,4.9,70.25
2018-06-16 18:00:00+00:00,61.9,41.75,178,4.65,70.16
2018-06-16 18:30:00+00:00,60.65,41.3,153.5,4.55,70.34
2018-06-16 19:00:00+00:00,59.65,41.6,117,4.1,70.52
2018-06-16 19:30:00+00:00,58.25,41.65,81,3.8,70.61
2018-06-16 20:00:00+00:00,56.85,41.85,54,3.75,70.61
2018-06-16 20:30:00+00:00,55.5,42.2,45.5,3.2,70.88
2018-06-16 21:00:00+00:00,54.55,42.85,42.5,3.5,70.97
2018-06-16 21:30:00+00:00,54.5,42.9,44,3.9,70.88
2018-06-16 22:00:00+00:00,54.3,42.9,41.5,3.9,70.97
2018-06-16 22:30:00+00:00,54.3,43,43.5,3.9,70.88
2018-06-16 23:00:00+00:00,54.2,43.1,43,4,71.06
2018-06-16 23:30:00+00:00,54.4,43,43,4,70.79
2018-06-17 00:00:00+00:00,54.4,43.2,42,4,70.7
2018-06-17 00:30:00+00:00,54.45,43,47,4,70.79
2018-06-17 01:00:00+00:00,54.4,43,41,4,70.52
2018-06-17 01:30:00+00:00,54.6,43.15,41.5,3.8,70.61
2018-06-17 02:00:00+00:00,54.65,43.05,40,3.6,70.4
2018-06-17 02:30:00+00:00,54.8,43.5,42,3.6,70.43
2018-06-17 03:00:00+00:00,54.85,43.25,41.5,3.6,70.52
2018-06-17 03:30:00+00:00,54.85,43.35,39,3.7,70.16
2018-06-17 04:00:00+00:00,54.8,43.75,39,3.7,70.25
2018-06-17 04:30:00+00:00,55.1,43.8,39,3.7,70.25
2018-06-17 05:00:00+00:00,55.1,43.85,40.5,3.7,70.16
2018-06-17 05:30:00+00:00,55.25,43.9,40,3.7,70.16
2018-06-17 06:00:00+00:00,55.25,44.05,40.5,3.7,70.07
2018-06-17 06:30:00+00:00,55.25,43.95,39,3.7,70.07
2018-06-17 07:00:00+00:00,55.2,43.8,42,3.7,69.98
2018-06-17 07:30:00+00:00,54.95,43.55,39,3.9,69.89
2018-06-17 08:00:00+00:00,55.05,43.95,42,3.9,69.98
2018-06-17 08:30:00+00:00,55.7,44.8,40.5,3.5,69.89
2018-06-17 09:00:00+00:00,56.85,44.4,57.5,3.95,69.89
2018-06-17 09:30:00+00:00,57.95,43.15,70,4.2,69.89
2018-06-17 10:00:00+00:00,58.05,42.85,106,4.6,69.98
2018-06-17 10:30:00+00:00,60.25,42.6,173,4.95,69.89
2018-06-17 11:00:00+00:00,60.35,42.5,170.5,4.6,69.8
2018-06-17 11:30:00+00:00,61.3,41.9,202.5,4.5,69.8
2018-06-17 12:00:00+00:00,61.85,41.65,205.5,4.5,69.8
2018-06-17 12:30:00+00:00,62.35,41.4,227,4.75,69.8
2018-06-17 13:00:00+00:00,62.85,41.2,244.5,5,69.8
2018-06-17 13:30:00+00:00,63.3,40.95,265,5.1,69.8
2018-06-17 14:00:00+00:00,63.9,41,292.5,5.2,69.8
2018-06-17 14:30:00+00:00,64.05,40.9,307,5.9,69.8
2018-06-17 15:00:00+00:00,64.35,40.95,291,5.4,69.8
2018-06-17 15:30:00+00:00,64.55,41.1,288,5.1,69.89
2018-06-17 16:00:00+00:00,64.85,41.1,284,5.1,69.98
2018-06-17 16:30:00+00:00,64.8,41.2,296.5,5.25,70.16
2018-06-17 17:00:00+00:00,64.85,41.35,297,5.4,70.34
2018-06-17 17:30:00+00:00,64.8,41.35,301,5.4,70.25
2018-06-17 18:00:00+00:00,64.35,41.45,281.5,5.2,70.25
2018-06-17 18:30:00+00:00,64.25,41.5,276.5,5,70.16
2018-06-17 19:00:00+00:00,64.05,41.6,256.5,4.9,70.25
2018-06-17 19:30:00+00:00,63.25,41.65,224.5,4.8,70.34
2018-06-17 20:00:00+00:00,62.3,41.7,191.5,4.6,70.52
2018-06-17 20:30:00+00:00,61.7,41.6,166.5,3.65,70.52
2018-06-17 21:00:00+00:00,60.7,41.75,142.5,3.7,70.52
2018-06-17 21:30:00+00:00,60,41.8,127,3.7,70.61
2018-06-17 22:00:00+00:00,59.35,41.85,101.5,3.35,70.52
2018-06-17 22:30:00+00:00,59,42.5,83.5,2.8,70.34
2018-06-17 23:00:00+00:00,58.55,42.35,74,3.55,70.16
2018-06-17 23:30:00+00:00,58,42,79.5,4.3,70.43
2018-06-18 00:00:00+00:00,57.7,42.35,73,3.65,70.34
2018-06-18 00:30:00+00:00,57.8,42.55,67.5,3.2,70.25
2018-06-18 01:00:00+00:00,58.15,42.65,63,3.4,70.34
2018-06-18 01:30:00+00:00,56.05,42.8,46.5,2.9,70.25
2018-06-18 02:00:00+00:00,55.25,42.85,40.5,2.9,70.22
2018-06-18 02:30:00+00:00,54.9,42.95,41,3.6,70.07
2018-06-18 03:00:00+00:00,54.65,42.95,42,3.9,70.16
2018-06-18 03:30:00+00:00,54.65,43.4,41.5,3.9,70.16
2018-06-18 04:00:00+00:00,54.8,43.1,42.5,3.9,70.16
2018-06-18 04:30:00+00:00,54.6,43.1,41,3.9,70.07
2018-06-18 05:00:00+00:00,54.6,42.95,41.5,3.8,69.98
2018-06-18 05:30:00+00:00,54.6,43,40.5,3.7,69.98
2018-06-18 06:00:00+00:00,56.15,42.8,42,3.7,69.98
2018-06-18 06:30:00+00:00,54.95,42.8,44,3.7,69.98
2018-06-18 07:00:00+00:00,55.05,42.7,52,3.7,69.98
2018-06-18 07:30:00+00:00,55.55,42.55,53.5,3.7,69.98
2018-06-18 08:00:00+00:00,57.8,42.25,84.5,3.75,70.07
2018-06-18 08:30:00+00:00,59.7,41.55,131,3.8,70.16
2018-06-18 09:00:00+00:00,61.2,40.9,193.5,4.1,69.98
2018-06-18 09:30:00+00:00,62.15,40.55,233,4.4,69.98
